# Innea town setups - one per culture group x port/inland x town/city.
# Additive: adds new setups alongside vanilla's 114, overrides nothing.
#
# The core (marketplace/temple/tools_guild/mason/pottery_guild/tannery/granary/weapon_guild)
# is on every setup. The guilds after it are chosen per culture group from the goods that
# group's own urban locations produce: a guild is added when >=15% of them yield one of its
# inputs, at level 2 in cities when >=40%. Inputs read from in_game/common/building_types/.
# naval_supplies_guild is port-only. Generated by map/gen_cities.py - do not hand-edit.

achakk_port_town = {
	weapon_guild = 1
}

taroquan_port_city = {
	marketplace = 2
	temple = 1
	granary = 2
	cloth_guild = 1
	paper_guild = 1
	naval_supplies_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	weapon_guild = 1
	wharf = 1
}

taroquan_port_town = {
	marketplace = 1
	temple = 1
	granary = 1
	cloth_guild = 1
	paper_guild = 1
	naval_supplies_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	weapon_guild = 1
}

teltranic_city = {
	marketplace = 2
	temple = 1
	granary = 2
	brewery = 1
	cloth_guild = 1
	fine_cloth_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

teltranic_port_city = {
	marketplace = 2
	temple = 1
	granary = 2
	brewery = 1
	cloth_guild = 1
	fine_cloth_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
	wharf = 1
}

teltranic_port_town = {
	marketplace = 1
	temple = 1
	granary = 1
	brewery = 1
	cloth_guild = 1
	fine_cloth_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

tifhrean_port_city = {
	marketplace = 2
	temple = 1
	brewery = 2
	granary = 2
	cloth_guild = 1
	tools_guild = 1
	mason = 1
	wharf = 1
}

tifhrean_port_town = {
	marketplace = 1
	temple = 1
	brewery = 1
	granary = 1
	cloth_guild = 1
	tools_guild = 1
	mason = 1
}

trovanic_port_town = {
	marketplace = 1
	temple = 1
	brewery = 1
	granary = 1
	tools_guild = 1
}

tval_city = {
	marketplace = 2
	temple = 1
	tannery = 2
	fine_cloth_guild = 1
	paper_guild = 1
	scriptorium = 1
	furniture_guild = 1
	dyes_guild = 1
	glass_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	weapon_guild = 1
}

tval_town = {
	marketplace = 1
	temple = 1
	tannery = 1
	fine_cloth_guild = 1
	paper_guild = 1
	scriptorium = 1
	furniture_guild = 1
	dyes_guild = 1
	glass_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	weapon_guild = 1
}

varsk_port_city = {
	marketplace = 2
	temple = 1
	granary = 2
	paper_guild = 1
	naval_supplies_guild = 1
	brewery = 1
	tools_guild = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
	wharf = 1
}

varsk_port_town = {
	marketplace = 1
	temple = 1
	granary = 1
	paper_guild = 1
	naval_supplies_guild = 1
	brewery = 1
	tools_guild = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

varsk_town = {
	marketplace = 1
	temple = 1
	granary = 1
	paper_guild = 1
	brewery = 1
	tools_guild = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

wood_dwarf_town = {
	marketplace = 1
	temple = 1
	brewery = 1
	granary = 1
	fine_cloth_guild = 1
	scriptorium = 1
	furniture_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	weapon_guild = 1
}

wood_elf_city = {
	marketplace = 2
	temple = 1
	scriptorium = 2
	furniture_guild = 2
	paper_guild = 1
	dyes_guild = 1
	glass_guild = 1
	fine_cloth_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

wood_elf_town = {
	marketplace = 1
	temple = 1
	scriptorium = 1
	furniture_guild = 1
	paper_guild = 1
	dyes_guild = 1
	glass_guild = 1
	fine_cloth_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

wood_orc_city = {
	marketplace = 2
	temple = 1
	fine_cloth_guild = 2
	brewery = 2
	granary = 2
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	weapon_guild = 1
}

wood_orc_port_town = {
	marketplace = 1
	temple = 1
	fine_cloth_guild = 1
	brewery = 1
	granary = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	weapon_guild = 1
}

wuerdic_city = {
	marketplace = 2
	temple = 1
	cloth_guild = 2
	fine_cloth_guild = 1
	paper_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

wuerdic_town = {
	marketplace = 1
	temple = 1
	cloth_guild = 1
	fine_cloth_guild = 1
	paper_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

ywekan_port_city = {
	marketplace = 2
	temple = 1
	brewery = 2
	granary = 2
	paper_guild = 1
	naval_supplies_guild = 1
	cloth_guild = 1
	scriptorium = 1
	furniture_guild = 1
	dyes_guild = 1
	glass_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	weapon_guild = 1
	wharf = 1
}

ywekan_port_town = {
	marketplace = 1
	temple = 1
	brewery = 1
	granary = 1
	paper_guild = 1
	naval_supplies_guild = 1
	cloth_guild = 1
	scriptorium = 1
	furniture_guild = 1
	dyes_guild = 1
	glass_guild = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	weapon_guild = 1
}

zgo_town = {
	marketplace = 1
	temple = 1
	tools_guild = 1
	mason = 1
	pottery_guild = 1
	tannery = 1
	weapon_guild = 1
}

zholin_city = {
	marketplace = 2
	temple = 1
	distillers_guild = 2
	winery = 2
	granary = 2
	fine_cloth_guild = 1
	cloth_guild = 1
	mason = 1
	pottery_guild = 1
}

zholin_port_city = {
	marketplace = 2
	temple = 1
	distillers_guild = 2
	winery = 2
	granary = 2
	fine_cloth_guild = 1
	cloth_guild = 1
	mason = 1
	pottery_guild = 1
	wharf = 1
}

zholin_port_town = {
	marketplace = 1
	temple = 1
	distillers_guild = 1
	winery = 1
	granary = 1
	fine_cloth_guild = 1
	cloth_guild = 1
	mason = 1
	pottery_guild = 1
}
